User ID,Service ID,Service Type,Rating,Review
User_49,Service_1,Electrician,3,"""Good job overall."""
User_1984,Service_3,Carpenter,5,"""Not happy with the service."""
User_274,Service_14,Bathroom cleaning,3,"""Good job overall."""
User_1009,Service_15,Kitchen cleaning,5,"""Not happy with the service."""
User_929,Service_15,Kitchen cleaning,5,"""Satisfactory work."""
User_1794,Service_7,Water Purifier Repair,5,"""Could be better."""
User_1968,Service_12,Hair colour,1,"""Could be better."""
User_1723,Service_14,Bathroom cleaning,2,"""Could be better."""
User_1200,Service_2,Plumber,3,"""Could be better."""
User_597,Service_13,Massage,1,"""Could be better."""
User_1962,Service_20,Home painting,5,"""Satisfactory work."""
User_1547,Service_10,Face care,4,"""Good job overall."""
User_543,Service_18,Pest control,4,"""Could be better."""
User_1059,Service_13,Massage,1,"""Excellent service!"""
User_1543,Service_8,Microwave Repair,2,"""Excellent service!"""
User_1330,Service_4,AC Repair Service,3,"""Satisfactory work."""
User_1810,Service_19,Full home cleaning,2,"""Could be better."""
User_1686,Service_15,Kitchen cleaning,4,"""Excellent service!"""
User_1750,Service_6,Washing Machine Repair,5,"""Excellent service!"""
User_149,Service_1,Electrician,4,"""Satisfactory work."""
User_1634,Service_8,Microwave Repair,5,"""Excellent service!"""
User_330,Service_1,Electrician,3,"""Not happy with the service."""
User_1387,Service_7,Water Purifier Repair,4,"""Not happy with the service."""
User_1804,Service_9,Men/kids haircut,3,"""Good job overall."""
User_1124,Service_18,Pest control,5,"""Could be better."""
User_1818,Service_10,Face care,3,"""Satisfactory work."""
User_138,Service_19,Full home cleaning,2,"""Excellent service!"""
User_428,Service_7,Water Purifier Repair,1,"""Not happy with the service."""
User_153,Service_18,Pest control,2,"""Could be better."""
User_1176,Service_12,Hair colour,5,"""Could be better."""
User_105,Service_8,Microwave Repair,1,"""Could be better."""
User_365,Service_17,Laptop Repair,4,"""Not happy with the service."""
User_574,Service_12,Hair colour,3,"""Could be better."""
User_544,Service_20,Home painting,2,"""Satisfactory work."""
User_1573,Service_15,Kitchen cleaning,5,"""Excellent service!"""
User_107,Service_15,Kitchen cleaning,1,"""Excellent service!"""
User_1340,Service_16,Chimney Repair,5,"""Good job overall."""
User_949,Service_9,Men/kids haircut,5,"""Excellent service!"""
User_1878,Service_5,Refrigerator Repair,1,"""Could be better."""
User_470,Service_11,Shave/beard grooming,5,"""Excellent service!"""
User_1623,Service_16,Chimney Repair,5,"""Excellent service!"""
User_112,Service_16,Chimney Repair,1,"""Good job overall."""
User_1997,Service_18,Pest control,4,"""Excellent service!"""
User_249,Service_12,Hair colour,4,"""Good job overall."""
User_152,Service_12,Hair colour,4,"""Not happy with the service."""
User_28,Service_20,Home painting,3,"""Satisfactory work."""
User_779,Service_9,Men/kids haircut,4,"""Not happy with the service."""
User_816,Service_5,Refrigerator Repair,4,"""Could be better."""
User_1225,Service_4,AC Repair Service,3,"""Could be better."""
User_743,Service_12,Hair colour,3,"""Excellent service!"""
User_1238,Service_16,Chimney Repair,2,"""Not happy with the service."""
User_1635,Service_4,AC Repair Service,2,"""Excellent service!"""
User_1319,Service_13,Massage,4,"""Not happy with the service."""
User_1942,Service_14,Bathroom cleaning,4,"""Excellent service!"""
User_138,Service_15,Kitchen cleaning,4,"""Could be better."""
User_987,Service_19,Full home cleaning,2,"""Excellent service!"""
User_1561,Service_13,Massage,2,"""Excellent service!"""
User_1303,Service_12,Hair colour,1,"""Good job overall."""
User_1133,Service_17,Laptop Repair,3,"""Not happy with the service."""
User_1904,Service_5,Refrigerator Repair,5,"""Could be better."""
User_1270,Service_7,Water Purifier Repair,4,"""Good job overall."""
User_532,Service_20,Home painting,5,"""Satisfactory work."""
User_895,Service_4,AC Repair Service,3,"""Satisfactory work."""
User_68,Service_10,Face care,3,"""Good job overall."""
User_820,Service_2,Plumber,1,"""Good job overall."""
User_200,Service_13,Massage,1,"""Satisfactory work."""
User_1890,Service_1,Electrician,4,"""Good job overall."""
User_1772,Service_9,Men/kids haircut,1,"""Good job overall."""
User_850,Service_11,Shave/beard grooming,4,"""Satisfactory work."""
User_1666,Service_17,Laptop Repair,5,"""Not happy with the service."""
User_1024,Service_1,Electrician,4,"""Satisfactory work."""
User_1681,Service_13,Massage,2,"""Satisfactory work."""
User_186,Service_10,Face care,4,"""Satisfactory work."""
User_2000,Service_4,AC Repair Service,3,"""Good job overall."""
User_1492,Service_18,Pest control,3,"""Satisfactory work."""
User_1958,Service_16,Chimney Repair,5,"""Could be better."""
User_165,Service_18,Pest control,1,"""Good job overall."""
User_1160,Service_2,Plumber,4,"""Not happy with the service."""
User_1703,Service_16,Chimney Repair,4,"""Not happy with the service."""
User_333,Service_9,Men/kids haircut,5,"""Satisfactory work."""
User_1002,Service_7,Water Purifier Repair,4,"""Excellent service!"""
User_564,Service_7,Water Purifier Repair,3,"""Good job overall."""
User_759,Service_7,Water Purifier Repair,2,"""Excellent service!"""
User_1407,Service_2,Plumber,5,"""Good job overall."""
User_1291,Service_4,AC Repair Service,5,"""Good job overall."""
User_1420,Service_16,Chimney Repair,3,"""Not happy with the service."""
User_1546,Service_2,Plumber,2,"""Satisfactory work."""
User_1171,Service_19,Full home cleaning,3,"""Could be better."""
User_680,Service_13,Massage,1,"""Satisfactory work."""
User_899,Service_1,Electrician,2,"""Excellent service!"""
User_873,Service_17,Laptop Repair,1,"""Could be better."""
User_529,Service_3,Carpenter,5,"""Satisfactory work."""
User_966,Service_16,Chimney Repair,1,"""Could be better."""
User_1892,Service_20,Home painting,2,"""Satisfactory work."""
User_1054,Service_3,Carpenter,1,"""Not happy with the service."""
User_1742,Service_17,Laptop Repair,5,"""Satisfactory work."""
User_77,Service_19,Full home cleaning,3,"""Not happy with the service."""
User_1685,Service_16,Chimney Repair,2,"""Could be better."""
User_1049,Service_20,Home painting,1,"""Could be better."""
User_1925,Service_19,Full home cleaning,1,"""Not happy with the service."""
User_1940,Service_16,Chimney Repair,3,"""Good job overall."""
User_1213,Service_16,Chimney Repair,1,"""Good job overall."""
User_1062,Service_14,Bathroom cleaning,1,"""Satisfactory work."""
User_1855,Service_10,Face care,3,"""Excellent service!"""
User_529,Service_12,Hair colour,2,"""Good job overall."""
User_1256,Service_13,Massage,4,"""Could be better."""
User_855,Service_18,Pest control,2,"""Satisfactory work."""
User_1683,Service_3,Carpenter,2,"""Not happy with the service."""
User_872,Service_20,Home painting,1,"""Good job overall."""
User_1355,Service_15,Kitchen cleaning,5,"""Could be better."""
User_1928,Service_4,AC Repair Service,3,"""Satisfactory work."""
User_1970,Service_1,Electrician,3,"""Not happy with the service."""
User_367,Service_17,Laptop Repair,3,"""Satisfactory work."""
User_805,Service_12,Hair colour,2,"""Good job overall."""
User_88,Service_17,Laptop Repair,5,"""Could be better."""
User_1735,Service_2,Plumber,3,"""Could be better."""
User_1534,Service_9,Men/kids haircut,5,"""Not happy with the service."""
User_1196,Service_10,Face care,2,"""Satisfactory work."""
User_987,Service_8,Microwave Repair,1,"""Not happy with the service."""
User_274,Service_5,Refrigerator Repair,4,"""Excellent service!"""
User_1878,Service_4,AC Repair Service,4,"""Satisfactory work."""
User_840,Service_4,AC Repair Service,3,"""Good job overall."""
User_1669,Service_11,Shave/beard grooming,5,"""Satisfactory work."""
User_1233,Service_19,Full home cleaning,3,"""Excellent service!"""
User_1010,Service_10,Face care,1,"""Good job overall."""
User_423,Service_14,Bathroom cleaning,5,"""Not happy with the service."""
User_1800,Service_9,Men/kids haircut,5,"""Excellent service!"""
User_1691,Service_15,Kitchen cleaning,2,"""Could be better."""
User_1809,Service_20,Home painting,4,"""Not happy with the service."""
User_799,Service_20,Home painting,4,"""Could be better."""
User_979,Service_2,Plumber,4,"""Not happy with the service."""
User_1108,Service_17,Laptop Repair,1,"""Good job overall."""
User_1115,Service_2,Plumber,1,"""Good job overall."""
User_819,Service_17,Laptop Repair,5,"""Satisfactory work."""
User_1360,Service_14,Bathroom cleaning,3,"""Not happy with the service."""
User_1896,Service_19,Full home cleaning,2,"""Good job overall."""
User_383,Service_8,Microwave Repair,5,"""Satisfactory work."""
User_1498,Service_1,Electrician,5,"""Good job overall."""
User_72,Service_6,Washing Machine Repair,2,"""Not happy with the service."""
User_1521,Service_9,Men/kids haircut,3,"""Excellent service!"""
User_387,Service_16,Chimney Repair,3,"""Satisfactory work."""
User_1676,Service_13,Massage,1,"""Could be better."""
User_1290,Service_10,Face care,5,"""Satisfactory work."""
User_1776,Service_10,Face care,2,"""Excellent service!"""
User_1066,Service_6,Washing Machine Repair,4,"""Could be better."""
User_1927,Service_4,AC Repair Service,3,"""Not happy with the service."""
User_447,Service_16,Chimney Repair,3,"""Good job overall."""
User_224,Service_8,Microwave Repair,3,"""Satisfactory work."""
User_1591,Service_20,Home painting,5,"""Good job overall."""
User_699,Service_8,Microwave Repair,3,"""Excellent service!"""
User_820,Service_4,AC Repair Service,5,"""Good job overall."""
User_547,Service_4,AC Repair Service,5,"""Not happy with the service."""
User_258,Service_19,Full home cleaning,5,"""Not happy with the service."""
User_1776,Service_5,Refrigerator Repair,2,"""Satisfactory work."""
User_1399,Service_18,Pest control,4,"""Excellent service!"""
User_1532,Service_9,Men/kids haircut,5,"""Good job overall."""
User_281,Service_13,Massage,3,"""Good job overall."""
User_1324,Service_12,Hair colour,3,"""Satisfactory work."""
User_893,Service_7,Water Purifier Repair,1,"""Satisfactory work."""
User_89,Service_10,Face care,2,"""Not happy with the service."""
User_1710,Service_14,Bathroom cleaning,4,"""Satisfactory work."""
User_919,Service_17,Laptop Repair,3,"""Not happy with the service."""
User_217,Service_11,Shave/beard grooming,1,"""Satisfactory work."""
User_1010,Service_6,Washing Machine Repair,2,"""Could be better."""
User_502,Service_8,Microwave Repair,5,"""Could be better."""
User_1814,Service_12,Hair colour,4,"""Satisfactory work."""
User_1287,Service_9,Men/kids haircut,5,"""Satisfactory work."""
User_1581,Service_19,Full home cleaning,5,"""Could be better."""
User_163,Service_8,Microwave Repair,3,"""Excellent service!"""
User_1150,Service_12,Hair colour,3,"""Could be better."""
User_569,Service_11,Shave/beard grooming,5,"""Could be better."""
User_477,Service_18,Pest control,2,"""Excellent service!"""
User_90,Service_17,Laptop Repair,5,"""Good job overall."""
User_949,Service_12,Hair colour,2,"""Good job overall."""
User_652,Service_19,Full home cleaning,1,"""Not happy with the service."""
User_1661,Service_20,Home painting,1,"""Not happy with the service."""
User_436,Service_17,Laptop Repair,4,"""Could be better."""
User_1907,Service_12,Hair colour,3,"""Could be better."""
User_376,Service_12,Hair colour,1,"""Satisfactory work."""
User_1419,Service_4,AC Repair Service,5,"""Good job overall."""
User_1420,Service_15,Kitchen cleaning,1,"""Could be better."""
User_702,Service_9,Men/kids haircut,4,"""Satisfactory work."""
User_1004,Service_8,Microwave Repair,1,"""Not happy with the service."""
User_381,Service_20,Home painting,4,"""Not happy with the service."""
User_1387,Service_10,Face care,2,"""Satisfactory work."""
User_1572,Service_9,Men/kids haircut,4,"""Could be better."""
User_579,Service_16,Chimney Repair,5,"""Not happy with the service."""
User_1627,Service_2,Plumber,3,"""Excellent service!"""
User_40,Service_10,Face care,1,"""Satisfactory work."""
User_640,Service_8,Microwave Repair,2,"""Satisfactory work."""
User_56,Service_10,Face care,3,"""Could be better."""
User_1924,Service_18,Pest control,5,"""Good job overall."""
User_550,Service_11,Shave/beard grooming,3,"""Not happy with the service."""
User_487,Service_1,Electrician,5,"""Could be better."""
User_1650,Service_16,Chimney Repair,1,"""Satisfactory work."""
User_240,Service_16,Chimney Repair,3,"""Could be better."""
User_480,Service_5,Refrigerator Repair,5,"""Not happy with the service."""
User_513,Service_5,Refrigerator Repair,4,"""Satisfactory work."""
User_1956,Service_13,Massage,1,"""Not happy with the service."""
User_1551,Service_4,AC Repair Service,2,"""Good job overall."""
User_775,Service_20,Home painting,5,"""Could be better."""
User_61,Service_12,Hair colour,5,"""Could be better."""
User_1812,Service_16,Chimney Repair,1,"""Excellent service!"""
User_601,Service_2,Plumber,1,"""Excellent service!"""
User_1448,Service_20,Home painting,1,"""Could be better."""
User_1381,Service_9,Men/kids haircut,5,"""Not happy with the service."""
User_1096,Service_1,Electrician,4,"""Satisfactory work."""
User_800,Service_16,Chimney Repair,1,"""Satisfactory work."""
User_1151,Service_18,Pest control,3,"""Excellent service!"""
User_672,Service_15,Kitchen cleaning,4,"""Good job overall."""
User_465,Service_13,Massage,4,"""Excellent service!"""
User_1936,Service_20,Home painting,1,"""Good job overall."""
User_1358,Service_12,Hair colour,5,"""Not happy with the service."""
User_1139,Service_8,Microwave Repair,4,"""Excellent service!"""
User_1277,Service_9,Men/kids haircut,3,"""Not happy with the service."""
User_1267,Service_3,Carpenter,5,"""Excellent service!"""
User_134,Service_6,Washing Machine Repair,4,"""Could be better."""
User_1408,Service_9,Men/kids haircut,3,"""Good job overall."""
User_703,Service_10,Face care,4,"""Excellent service!"""
User_1276,Service_19,Full home cleaning,3,"""Satisfactory work."""
User_1565,Service_12,Hair colour,1,"""Satisfactory work."""
User_1296,Service_14,Bathroom cleaning,2,"""Not happy with the service."""
User_1912,Service_13,Massage,3,"""Satisfactory work."""
User_259,Service_15,Kitchen cleaning,5,"""Good job overall."""
User_231,Service_15,Kitchen cleaning,4,"""Not happy with the service."""
User_1016,Service_20,Home painting,2,"""Could be better."""
User_1990,Service_12,Hair colour,2,"""Good job overall."""
User_1790,Service_8,Microwave Repair,3,"""Good job overall."""
User_1558,Service_19,Full home cleaning,1,"""Not happy with the service."""
User_1756,Service_16,Chimney Repair,3,"""Excellent service!"""
User_1728,Service_9,Men/kids haircut,4,"""Satisfactory work."""
User_1323,Service_12,Hair colour,3,"""Could be better."""
User_682,Service_10,Face care,5,"""Satisfactory work."""
User_1176,Service_14,Bathroom cleaning,3,"""Could be better."""
User_1737,Service_10,Face care,3,"""Excellent service!"""
User_470,Service_2,Plumber,3,"""Not happy with the service."""
User_416,Service_6,Washing Machine Repair,4,"""Could be better."""
User_1211,Service_8,Microwave Repair,1,"""Could be better."""
User_222,Service_9,Men/kids haircut,3,"""Could be better."""
User_1719,Service_9,Men/kids haircut,2,"""Satisfactory work."""
User_182,Service_4,AC Repair Service,4,"""Excellent service!"""
